Word,Language,Input,Expected Result,Result,Match
heydays,English,"(104, 101, 121, 100, 97, 121, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
庤抜,Japanese,"(24228, 25244, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
cultiverai,French,"(99, 117, 108, 116, 105, 118, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
escuadradas,Spanish,"(101, 115, 99, 117, 97, 100, 114, 97, 100, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
entretengáis,Spanish,"(101, 110, 116, 114, 101, 116, 101, 110, 103, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
displuming,English,"(100, 105, 115, 112, 108, 117, 109, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
寢嬊,Japanese,"(23522, 23306, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
autoaccusations,French,"(97, 117, 116, 111, 97, 99, 99, 117, 115, 97, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0)",3,2,False
偲偵偐偔,Japanese,"(20594, 20597, 20560, 20564, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
eingekochter,German,"(101, 105, 110, 103, 101, 107, 111, 99, 104, 116, 101, 114, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Wozzeck,German,"(87, 111, 122, 122, 101, 99, 107, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
humedecimos,Spanish,"(104, 117, 109, 101, 100, 101, 99, 105, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
庛懱壔偟偨,Japanese,"(24219, 25073, 22740, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
esfumáis,Spanish,"(101, 115, 102, 117, 109, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
偵偠傒弌傞,Japanese,"(20597, 20576, 20626, 24332, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
réagir,French,"(114, 233, 97, 103, 105, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
abanderamos,Spanish,"(97, 98, 97, 110, 100, 101, 114, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
wegzubleiben,German,"(119, 101, 103, 122, 117, 98, 108, 101, 105, 98, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
庡偲偟偰,Japanese,"(24225, 20594, 20575, 20592, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
堷偒庴偗偨,Japanese,"(22583, 20562, 24244, 20567, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
brewsters,English,"(98, 114, 101, 119, 115, 116, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
incumbirá,Spanish,"(105, 110, 99, 117, 109, 98, 105, 114, 225, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
vernaschten,German,"(118, 101, 114, 110, 97, 115, 99, 104, 116, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
amollissaient,French,"(97, 109, 111, 108, 108, 105, 115, 115, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Spracheinengungen,German,"(83, 112, 114, 97, 99, 104, 101, 105, 110, 101, 110, 103, 117, 110, 103, 101, 110, 0, 0, 0)",4,4,True
azogues,Spanish,"(97, 122, 111, 103, 117, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
exaltations,French,"(101, 120, 97, 108, 116, 97, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Völkerrechtsquellen,German,"(86, 246, 108, 107, 101, 114, 114, 101, 99, 104, 116, 115, 113, 117, 101, 108, 108, 101, 110, 0)",4,4,True
monitorizad,Spanish,"(109, 111, 110, 105, 116, 111, 114, 105, 122, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
Freizeitforum,German,"(70, 114, 101, 105, 122, 101, 105, 116, 102, 111, 114, 117, 109, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Dorfwirtschaften,German,"(68, 111, 114, 102, 119, 105, 114, 116, 115, 99, 104, 97, 102, 116, 101, 110, 0, 0, 0, 0)",4,4,True
婰嵹偟偨,Japanese,"(23152, 23929, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
co,Spanish,"(99, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
repérez,French,"(114, 101, 112, 233, 114, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
voláis,Spanish,"(118, 111, 108, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
palpitons,French,"(112, 97, 108, 112, 105, 116, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
entdeckenswerter,German,"(101, 110, 116, 100, 101, 99, 107, 101, 110, 115, 119, 101, 114, 116, 101, 114, 0, 0, 0, 0)",4,1,False
suffuses,English,"(115, 117, 102, 102, 117, 115, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
杮摉偵,Japanese,"(26478, 25673, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
墳偠傞,Japanese,"(22707, 20576, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
calicos,English,"(99, 97, 108, 105, 99, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Kriegskommiss,German,"(75, 114, 105, 101, 103, 115, 107, 111, 109, 109, 105, 115, 115, 0, 0, 0, 0, 0, 0, 0)",4,4,True
暥彂,Japanese,"(26277, 24386, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
hioi,English,"(104, 105, 111, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Glumpert,German,"(71, 108, 117, 109, 112, 101, 114, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
considéras,French,"(99, 111, 110, 115, 105, 100, 233, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
cinc,Spanish,"(99, 105, 110, 99, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
vallées,French,"(118, 97, 108, 108, 233, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
courage,French,"(99, 111, 117, 114, 97, 103, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
subtruded,English,"(115, 117, 98, 116, 114, 117, 100, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
傒傫側,Japanese,"(20626, 20651, 20596, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Ordnungssinne,German,"(79, 114, 100, 110, 117, 110, 103, 115, 115, 105, 110, 110, 101, 0, 0, 0, 0, 0, 0, 0)",4,4,True
anómalamente,Spanish,"(97, 110, 243, 109, 97, 108, 97, 109, 101, 110, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
acuso,Spanish,"(97, 99, 117, 115, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
巒傑傝,Japanese,"(24018, 20625, 20637, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
gismologies,English,"(103, 105, 115, 109, 111, 108, 111, 103, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
gruisteis,Spanish,"(103, 114, 117, 105, 115, 116, 101, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
herbekam,German,"(104, 101, 114, 98, 101, 107, 97, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
Fremdstereotypen,German,"(70, 114, 101, 109, 100, 115, 116, 101, 114, 101, 111, 116, 121, 112, 101, 110, 0, 0, 0, 0)",4,4,True
栶栚,Japanese,"(26678, 26650, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
énervâmes,French,"(233, 110, 101, 114, 118, 226, 109, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Dollarparität,German,"(68, 111, 108, 108, 97, 114, 112, 97, 114, 105, 116, 228, 116, 0, 0, 0, 0, 0, 0, 0)",4,4,True
teleutospore,English,"(116, 101, 108, 101, 117, 116, 111, 115, 112, 111, 114, 101, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
doorjamb,English,"(100, 111, 111, 114, 106, 97, 109, 98, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
zoosterol,English,"(122, 111, 111, 115, 116, 101, 114, 111, 108, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
pillards,French,"(112, 105, 108, 108, 97, 114, 100, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
rígidas,Spanish,"(114, 237, 103, 105, 100, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
refunfuña,Spanish,"(114, 101, 102, 117, 110, 102, 117, 241, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
basculó,Spanish,"(98, 97, 115, 99, 117, 108, 243, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
estuprábamos,Spanish,"(101, 115, 116, 117, 112, 114, 225, 98, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
descompondrás,Spanish,"(100, 101, 115, 99, 111, 109, 112, 111, 110, 100, 114, 225, 115, 0, 0, 0, 0, 0, 0, 0)",1,1,True
椆彸偡傞,Japanese,"(26886, 24440, 20577, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
charities,English,"(99, 104, 97, 114, 105, 116, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
megagametophytes,English,"(109, 101, 103, 97, 103, 97, 109, 101, 116, 111, 112, 104, 121, 116, 101, 115, 0, 0, 0, 0)",2,2,True
biseriate,English,"(98, 105, 115, 101, 114, 105, 97, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Wettercodebuchs,German,"(87, 101, 116, 116, 101, 114, 99, 111, 100, 101, 98, 117, 99, 104, 115, 0, 0, 0, 0, 0)",4,4,True
Bauflaute,German,"(66, 97, 117, 102, 108, 97, 117, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
fuir,French,"(102, 117, 105, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
guigneront,French,"(103, 117, 105, 103, 110, 101, 114, 111, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
antihistaminique,French,"(97, 110, 116, 105, 104, 105, 115, 116, 97, 109, 105, 110, 105, 113, 117, 101, 0, 0, 0, 0)",3,4,False
untadelhaftesten,German,"(117, 110, 116, 97, 100, 101, 108, 104, 97, 102, 116, 101, 115, 116, 101, 110, 0, 0, 0, 0)",4,2,False
banalising,English,"(98, 97, 110, 97, 108, 105, 115, 105, 110, 103, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
敪揥偟偨,Japanese,"(25962, 25573, 20575, 20584, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
burós,Spanish,"(98, 117, 114, 243, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
sanglotas,French,"(115, 97, 110, 103, 108, 111, 116, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
recliners,English,"(114, 101, 99, 108, 105, 110, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
objectiez,French,"(111, 98, 106, 101, 99, 116, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
déclouai,French,"(100, 233, 99, 108, 111, 117, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
ruderies,English,"(114, 117, 100, 101, 114, 105, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
butineras,French,"(98, 117, 116, 105, 110, 101, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,1,False
déplumeraient,French,"(100, 233, 112, 108, 117, 109, 101, 114, 97, 105, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0)",3,3,True
kameraüberwachtem,German,"(107, 97, 109, 101, 114, 97, 252, 98, 101, 114, 119, 97, 99, 104, 116, 101, 109, 0, 0, 0)",4,4,True
monétisais,French,"(109, 111, 110, 233, 116, 105, 115, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
pergeñe,Spanish,"(112, 101, 114, 103, 101, 241, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
rebuscamos,Spanish,"(114, 101, 98, 117, 115, 99, 97, 109, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
sleepyheads,English,"(115, 108, 101, 101, 112, 121, 104, 101, 97, 100, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
teleostomes,English,"(116, 101, 108, 101, 111, 115, 116, 111, 109, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,4,False
怓挷,Japanese,"(24595, 25399, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
brunches,English,"(98, 114, 117, 110, 99, 104, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Belastungsquotient,German,"(66, 101, 108, 97, 115, 116, 117, 110, 103, 115, 113, 117, 111, 116, 105, 101, 110, 116, 0, 0)",4,4,True
Magensondenernährung,German,"(77, 97, 103, 101, 110, 115, 111, 110, 100, 101, 110, 101, 114, 110, 228, 104, 114, 117, 110, 103)",4,4,True
rotundidades,Spanish,"(114, 111, 116, 117, 110, 100, 105, 100, 97, 100, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
carbora,English,"(99, 97, 114, 98, 111, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
sucedieras,Spanish,"(115, 117, 99, 101, 100, 105, 101, 114, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
pinaillasses,French,"(112, 105, 110, 97, 105, 108, 108, 97, 115, 115, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
chiefery,English,"(99, 104, 105, 101, 102, 101, 114, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
kemped,English,"(107, 101, 109, 112, 101, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
visando,Spanish,"(118, 105, 115, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
tributariness,English,"(116, 114, 105, 98, 117, 116, 97, 114, 105, 110, 101, 115, 115, 0, 0, 0, 0, 0, 0, 0)",2,2,True
überquertem,German,"(252, 98, 101, 114, 113, 117, 101, 114, 116, 101, 109, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
媫偵,Japanese,"(23211, 20597, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
cotillas,Spanish,"(99, 111, 116, 105, 108, 108, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
cambriens,French,"(99, 97, 109, 98, 114, 105, 101, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Nina,French,"(78, 105, 110, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,4,False
恖乆,Japanese,"(24662, 20038, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
Völkermorde,German,"(86, 246, 108, 107, 101, 114, 109, 111, 114, 100, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
bronchitis,English,"(98, 114, 111, 110, 99, 104, 105, 116, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
Huld,German,"(72, 117, 108, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
analysiez,French,"(97, 110, 97, 108, 121, 115, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
dotant,English,"(100, 111, 116, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
stagflations,English,"(115, 116, 97, 103, 102, 108, 97, 116, 105, 111, 110, 115, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
kiters,English,"(107, 105, 116, 101, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
digestes,French,"(100, 105, 103, 101, 115, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
embow,English,"(101, 109, 98, 111, 119, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
paniquées,French,"(112, 97, 110, 105, 113, 117, 233, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
imbricate,English,"(105, 109, 98, 114, 105, 99, 97, 116, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,3,False
Hilfeportale,German,"(72, 105, 108, 102, 101, 112, 111, 114, 116, 97, 108, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
徚偊傞,Japanese,"(24474, 20554, 20638, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
consoláis,Spanish,"(99, 111, 110, 115, 111, 108, 225, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
suffisissent,French,"(115, 117, 102, 102, 105, 115, 105, 115, 115, 101, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
scathefulness,English,"(115, 99, 97, 116, 104, 101, 102, 117, 108, 110, 101, 115, 115, 0, 0, 0, 0, 0, 0, 0)",2,2,True
jacterai,French,"(106, 97, 99, 116, 101, 114, 97, 105, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
clamor,English,"(99, 108, 97, 109, 111, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
overzealous,English,"(111, 118, 101, 114, 122, 101, 97, 108, 111, 117, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
fliese,German,"(102, 108, 105, 101, 115, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
avasallan,Spanish,"(97, 118, 97, 115, 97, 108, 108, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
adentres,Spanish,"(97, 100, 101, 110, 116, 114, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
hantait,French,"(104, 97, 110, 116, 97, 105, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
unordentlicheren,German,"(117, 110, 111, 114, 100, 101, 110, 116, 108, 105, 99, 104, 101, 114, 101, 110, 0, 0, 0, 0)",4,4,True
intrigantemente,Spanish,"(105, 110, 116, 114, 105, 103, 97, 110, 116, 101, 109, 101, 110, 116, 101, 0, 0, 0, 0, 0)",1,3,False
孮廜,Japanese,"(23406, 24284, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
conscriviez,French,"(99, 111, 110, 115, 99, 114, 105, 118, 105, 101, 122, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
mugido,Spanish,"(109, 117, 103, 105, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
aserrabas,Spanish,"(97, 115, 101, 114, 114, 97, 98, 97, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
liberalizo,Spanish,"(108, 105, 98, 101, 114, 97, 108, 105, 122, 111, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
réincarnant,French,"(114, 233, 105, 110, 99, 97, 114, 110, 97, 110, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
Pendjabis,French,"(80, 101, 110, 100, 106, 97, 98, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,4,False
lissa,French,"(108, 105, 115, 115, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
怑柋,Japanese,"(24593, 26571, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
exonera,Spanish,"(101, 120, 111, 110, 101, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
Kassenknüllers,German,"(75, 97, 115, 115, 101, 110, 107, 110, 252, 108, 108, 101, 114, 115, 0, 0, 0, 0, 0, 0)",4,4,True
偁傜傑偟,Japanese,"(20545, 20636, 20625, 20575, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
encariñaron,Spanish,"(101, 110, 99, 97, 114, 105, 241, 97, 114, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
urials,English,"(117, 114, 105, 97, 108, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
falsificando,Spanish,"(102, 97, 108, 115, 105, 102, 105, 99, 97, 110, 100, 111, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
granarais,Spanish,"(103, 114, 97, 110, 97, 114, 97, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
Metallfläche,German,"(77, 101, 116, 97, 108, 108, 102, 108, 228, 99, 104, 101, 0, 0, 0, 0, 0, 0, 0, 0)",4,4,True
contacteur,French,"(99, 111, 110, 116, 97, 99, 116, 101, 117, 114, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
Gesamtkabellänge,German,"(71, 101, 115, 97, 109, 116, 107, 97, 98, 101, 108, 108, 228, 110, 103, 101, 0, 0, 0, 0)",4,4,True
bigarade,English,"(98, 105, 103, 97, 114, 97, 100, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
cockily,English,"(99, 111, 99, 107, 105, 108, 121, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
barricados,English,"(98, 97, 114, 114, 105, 99, 97, 100, 111, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,1,False
cannage,French,"(99, 97, 110, 110, 97, 103, 101, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,3,True
dogeates,English,"(100, 111, 103, 101, 97, 116, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
shipwright,English,"(115, 104, 105, 112, 119, 114, 105, 103, 104, 116, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
poseyeron,Spanish,"(112, 111, 115, 101, 121, 101, 114, 111, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,2,False
preservaran,Spanish,"(112, 114, 101, 115, 101, 114, 118, 97, 114, 97, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
topochemistries,English,"(116, 111, 112, 111, 99, 104, 101, 109, 105, 115, 116, 114, 105, 101, 115, 0, 0, 0, 0, 0)",2,2,True
subvalora,Spanish,"(115, 117, 98, 118, 97, 108, 111, 114, 97, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
巒傔,Japanese,"(24018, 20628, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
僶儕僄乕僔儑儞,Japanese,"(20726, 20757, 20676, 20053, 20692, 20753, 20766, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
崱偱偼,Japanese,"(23857, 20593, 20604, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
médiatiserait,French,"(109, 233, 100, 105, 97, 116, 105, 115, 101, 114, 97, 105, 116, 0, 0, 0, 0, 0, 0, 0)",3,3,True
idoles,French,"(105, 100, 111, 108, 101, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,2,False
notaréis,Spanish,"(110, 111, 116, 97, 114, 233, 105, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,3,False
citators,English,"(99, 105, 116, 97, 116, 111, 114, 115, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",2,2,True
柍偄,Japanese,"(26573, 20548, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",5,5,True
obsequiad,Spanish,"(111, 98, 115, 101, 113, 117, 105, 97, 100, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",1,1,True
rumwursteln,German,"(114, 117, 109, 119, 117, 114, 115, 116, 101, 108, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0)",4,2,False
Vénitien,French,"(86, 233, 110, 105, 116, 105, 101, 110, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0, 0)",3,5,False
